Year,Country,Pais_Lat_Long,Sex,Fatal (Y/N),href formula
2009,NEW CALEDONIA,"-21.3019905,165.4880773",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/2009.03.06-Hannecart.pdf
2009,SOUTH AFRICA,"-28.8166236,24.991639",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2009.03.02-Fernandez.pdf
2009,NEW ZEALAND,"-41.5000831,172.8344077",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2009.03.01-Taranaki.pdf
2009,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2009.03.01-Lindop.pdf
2009,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2009.02.22-BattReef.pdf
2009,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2009.02.18-Lockery.pdf
2009,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2009.02.12-Orgias.pdf
2009,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2009.02.11-Degelder.pdf
2009,USA,"39.7837304,-100.445882",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/2009.02.08-PuertoRicoAirCrash.pdf
2009,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2009.02.07.b-Keg.pdf
2009,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2009.02.07.a-Kennard.pdf
2009,AZORES,"37.80855645,-25.473137391245295",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2009.01.27.R-Azores.pdf
2009,BRAZIL,"-10.3333333,-53.2",M,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/2009.01.26.R-Brazil.pdf
2009,CUBA,"23.0131338,-80.8328748",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2009.01.25-Emory.pdf
2009,NEW ZEALAND,"-41.5000831,172.8344077",NO INF,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2009.01.24.c-NewZealand.pdf
2009,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2009.01.24.b-McDonough.pdf
2009,SOUTH AFRICA,"-28.8166236,24.991639",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/2009.01.24.a-Bangalizwe.pdf
2009,BRAZIL,"-10.3333333,-53.2",M,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/2009.01.23-Santos.pdf
2009,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2009.01.18-Fulton-boat.pdf
2009,NEW ZEALAND,"-41.5000831,172.8344077",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2009.01.16-Tokana.pdf
2009,SOUTH AFRICA,"-28.8166236,24.991639",NO INF,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/2009.01.13.R-Poachers.pdf
2009,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2009.01.12-Fogarty.pdf
2009,AUSTRALIA,"-24.7761086,134.755",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2009.01.11.b-Mighall.pdf
2009,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2009.01.11.a-Beard.pdf
2009,NEW ZEALAND,"-41.5000831,172.8344077",NO INF,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2009.01.10.R-Mossman-boat.pdf
2009,ECUADOR,"-1.3397668,-79.3666965",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2009.01.10.a-Alcivar.pdf
2009,NEW ZEALAND,"-41.5000831,172.8344077",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2009.01.06-Sims.pdf
2009,CUBA,"23.0131338,-80.8328748",NO INF,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2009.01.00-Cuba.pdf
2008,AUSTRALIA,"-24.7761086,134.755",NO INF,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.12.30-Vickery.pdf
2008,AUSTRALIA,"-24.7761086,134.755",NO INF,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.12.27.d-WildOats.pdf
2008,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.12.27.c-Schumann.pdf
2008,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.12.27.b-Kulcsar.pdf
2008,AUSTRALIA,"-24.7761086,134.755",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.12.27.a-Guest.pdf
2008,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.12.20-Johnson.pdf
2008,NEW ZEALAND,"-41.5000831,172.8344077",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.12.14-Lindberg.pdf
2008,SOUTH AFRICA,"-28.8166236,24.991639",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.12.10-Parker.pdf
2008,AUSTRALIA,"-24.7761086,134.755",NO INF,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.12.06-boat_Seaducer.pdf
2008,MOZAMBIQUE,"-19.302233,34.9144977",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.12.00-Kriel.pdf
2008,EGYPT,"26.2540493,29.2675469",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.11.28-ElphinstoneReef.pdf
2008,PHILIPPINES,"12.7503486,122.7312101",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.11.25-Philippines.pdf
2008,ECUADOR,"-1.3397668,-79.3666965",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.11.24-Galapagos.pdf
2008,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.11.09.b-dinghy-NorthHaven.pdf
2008,TAIWAN,"23.9739374,120.9820179",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.11.09.a-Taiwan.pdf
2008,PHILIPPINES,"12.7503486,122.7312101",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.11.06-Bacud.pdf
2008,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.10.22-Clote.pdf
2008,NEW CALEDONIA,"-21.3019905,165.4880773",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.10.21-Wright.pdf
2008,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.10.12-Johnson.pdf
2008,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.10.11-LakeMacquarie.pdf
2008,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.10.08-Anthony.pdf
2008,CROATIA,"45.3658443,15.6575209",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.10.06-Pecek.pdf
2008,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.09.28.b-Logan.pdf
2008,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.09.28.a-Carr.pdf
2008,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.09.15-Gorrell.pdf
2008,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.09.14-Ormond-by-the-Sea.pdf
2008,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.09.09-Murashige.pdf
2008,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.09.08-Kyle.pdf
2008,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.09.07-Morgan.pdf
2008,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.09.06.b-NSB.pdf
2008,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.09.06.a-NSB.pdf
2008,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.09.01-McGauley.pdf
2008,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.09.00-Zbar.pdf
2008,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.08.30.c-Vining.pdf
2008,USA,"39.7837304,-100.445882",M,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.08.30.b-Brown.pdf
2008,ENGLAND,"52.5310214,-1.2649062",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.08.30.a-Perkins.pdf
2008,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.08.28-Gold.pdf
2008,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.08.27-Zgura.pdf
2008,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.08.24-Shoup.pdf
2008,USA,"39.7837304,-100.445882",F,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.08.22-Brothers.pdf
2008,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.08.20-JackMiller.pdf
2008,USA,"39.7837304,-100.445882",M,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.08.18-boy-SC.pdf
2008,USA,"39.7837304,-100.445882",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.08.16-Riggs.pdf
2008,USA,"39.7837304,-100.445882",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.08.12-Klopchin.pdf
2008,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.08.11-AlaMoana.pdf
2008,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.07.30-Seare.pdf
2008,SOUTH AFRICA,"-28.8166236,24.991639",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.07.30.R-Rutzen.pdf
2008,PANAMA,"8.559559,-81.1308434",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.07.27-Solis.pdf
2008,MEXICO,"23.6585116,-102.0077097",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.07.26.b-Seacrest.pdf
2008,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.07.26.a-Maui
2008,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.07.25.b-Fulton.pdf
2008,USA,"39.7837304,-100.445882",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.07.25.a-Fiack.pdf
2008,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.07.24.b-Martin.pdf
2008,USA,"39.7837304,-100.445882",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.07.24.a-Sinsley.pdf
2008,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.07.23-Zettle.pdf
2008,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.07.19-NewSmyrnaBach.pdf
2008,EGYPT,"26.2540493,29.2675469",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.07.18-RedSea.pdf
2008,USA,"39.7837304,-100.445882",M,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.07.13-Griffin.pdf
2008,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.07.11-Isle-of-Palms.pdf
2008,USA,"39.7837304,-100.445882",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.07.09-Foster.pdf
2008,USA,"39.7837304,-100.445882",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.07.05-Lunti.pdf
2008,UNITED KINGDOM,"54.7023545,-3.2765753",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.07.00-UK-dinghy.pdf
2008,USA,"39.7837304,-100.445882",M,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.06.28.c-Labarios.pdf
2008,BAHAMAS,"24.7736546,-78.0000547",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.06.28.b-Briggs.pdf
2008,SOUTH AFRICA,"-28.8166236,24.991639",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.06.28.a-Maritz.pdf
2008,SOUTH AFRICA,"-28.8166236,24.991639",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.06.26.R-Macghie.pdf
2008,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.06.26.b-NSB.pdf
2008,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.06.26.a-Pearman.pdf
2008,BRAZIL,"-10.3333333,-53.2",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.06.24-Brazil.pdf
2008,USA,"39.7837304,-100.445882",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.06.21-Pereira.pdf
2008,USA,"39.7837304,-100.445882",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.06.20-Cation.pdf
2008,BRAZIL,"-10.3333333,-53.2",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.06.11-Rodrigues.pdf
2008,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.06.07-Vasbinder.pdf
2008,SCOTLAND,"56.7861112,-4.1140518",NO INF,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.06.02.R-Scotland.pdf
2008,USA,"39.7837304,-100.445882",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.06.01.b-Taff.pdf
2008,BRAZIL,"-10.3333333,-53.2",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.06.01-Santos.pdf
2008,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.05.26-Early.pdf
2008,BAHAMAS,"24.7736546,-78.0000547",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.05.24.b-BahamasBoat.pdf
2008,MEXICO,"23.6585116,-102.0077097",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.05.24.a-Grimes.pdf
2008,MEXICO,"23.6585116,-102.0077097",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.05.23-Mata.pdf
2008,FIJI,"-18.1239696,179.0122737",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.05.14-Sidole.pdf
2008,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.05.10-JasonCull.pdf
2008,NEW CALEDONIA,"-21.3019905,165.4880773",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.05.07.b-NewCaledonia.pdf
2008,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.05.07.a-Atcha.pdf
2008,SOUTH AFRICA,"-28.8166236,24.991639",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.05.01-fisherman.pdf
2008,MEXICO,"23.6585116,-102.0077097",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.04.28.b-Ruiz.pdf
2008,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.04.28.a-Alger.pdf
2008,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.04.27-Tobin.pdf
2008,NEW CALEDONIA,"-21.3019905,165.4880773",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.04.26.b-Vilain.pdf
2008,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.04.26.a-Pattison.pdf
2008,USA,"39.7837304,-100.445882",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.04.25-DaveMartin.pdf
2008,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.04.20.b-Girl.pdf
2008,AUSTRALIA,"-24.7761086,134.755",M,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.04.20.a-Adlington.pdf
2008,SOUTH AFRICA,"-28.8166236,24.991639",M,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.04.19.R-Avenier.pdf
2008,MEXICO,"23.6585116,-102.0077097",M,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.04.18-Villanueva.pdf
2008,AUSTRALIA,"-24.7761086,134.755",M,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.04.17-Weale.pdf
2008,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.04.15-Phillips.pdf
2008,FIJI,"-18.1239696,179.0122737",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.04.09.R-Meli-Fiji.pdf
2008,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.03.25-Canganelli.pdf
2008,USA,"39.7837304,-100.445882",NO INF,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.04.08.R-NSB-2.pdf
2008,AUSTRALIA,"-24.7761086,134.755",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.04.08.a-Edmonds.pdf
2008,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.04.03-Giangrasso.pdf
2008,SOUTH AFRICA,"-28.8166236,24.991639",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.03.28.c-Peens.pdf
2008,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.03.28.b-Lemelin.pdf
2008,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.03.28.a-Holloway.pdf
2008,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.03.23-NewSmyrnaBeach.pdf
2008,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.03.21-NewSmyrnaBeach.pdf
2008,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.03.15-BonitaSprings.pdf
2008,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.03.07-Larkin.pdf
2008,BAHAMAS,"24.7736546,-78.0000547",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.02.24-Groh.pdf
2008,FRENCH POLYNESIA,"-17.0243749,-144.6434898",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.02.21.R-Hauta.pdf
2008,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.02.15-Bradner.pdf
2008,AUSTRALIA,"-24.7761086,134.755",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.02.07-Casey.pdf
2008,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.02.06-Surfer.pdf
2008,JAPAN,"36.5748441,139.2394179",M,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.01.30-GoblinShark.pdf
2008,SOUTH AFRICA,"-28.8166236,24.991639",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.01.29-Symington.pdf
2008,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.01.27-Tinson.pdf
2008,NEW ZEALAND,"-41.5000831,172.8344077",M,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.01.19.R-O'Neill.pdf
2008,NEW ZEALAND,"-41.5000831,172.8344077",NO INF,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.01.14-inflatable-boat.pdf
2008,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.01.10-Marsden.pdf
2008,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.00.00.b-Silva.pdf
2008,MEXICO,"23.6585116,-102.0077097",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2008.00.00.a-Edwards.pdf
2007,ECUADOR,"-1.3397668,-79.3666965",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2007.12.21-Judd.pdf
2007,BRITISH VIRGIN ISLANDS,"18.4024395,-64.5661642",M,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/2007.12.19-Johanning.pdf
2007,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2007.12.18-Morcom.pdf
2007,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2007.12.15-Edwards.pdf
2007,AUSTRALIA,"-24.7761086,134.755",M,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/2007.12.14-Wright.pdf
2007,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2007.12.10-Ramirez.pdf
2007,NEW ZEALAND,"-41.5000831,172.8344077",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2007.12.09-Hislop.pdf
2007,BRAZIL,"-10.3333333,-53.2",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2007.12.07-Malvis.pdf
2007,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2007.11.18-WA.pdf
2007,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2007.11.08-Evans.pdf
2007,SOUTH AFRICA,"-28.8166236,24.991639",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2007.11.07-Smith.pdf
2007,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2007.11.06-Fox.pdf
2007,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2007.11.04-Nolan.pdf
2007,SOUTH AFRICA,"-28.8166236,24.991639",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2007.11.03-Mellin.pdf
2007,MEXICO,"23.6585116,-102.0077097",M,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/2007.11.00-cage.pdf
2007,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2007.10.29-Finley.pdf
2007,AUSTRALIA,"-24.7761086,134.755",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2007.10.15-Whitehurst.pdf
2007,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2007.10.13-Wood.pdf
2007,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2007.10.07-Bendall.pdf
2007,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2007.10.06-EH.pdf
2007,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2007.09.30.c-Sinagra.pdf
2007,PHILIPPINES,"12.7503486,122.7312101",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/2007.09.30.b-Mia.pdf
2007,NEW CALEDONIA,"-21.3019905,165.4880773",F,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/2007.09.30.a-Belliard.pdf
2007,BAHAMAS,"24.7736546,-78.0000547",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2007.09.28-Gano.pdf
2007,USA,"39.7837304,-100.445882",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2007.09.27.b-Snyder.pdf
2007,EGYPT,"26.2540493,29.2675469",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2007.09.27.a-Aleksandrova.pdf
2007,USA,"39.7837304,-100.445882",F,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/2007.09.22.b-Cuomo.pdf
2007,USA,"39.7837304,-100.445882",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2007.09.22.a-HuguenotPark.pdf
2007,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/2007.09.20-Robertson.pdf
